id,slug,lang,name,description,url,pdf,published_at,authors,type,country,region,distillery,bottler,age,abv,price_per_liter,flavour,rating_marcel,rating_sascha,rating_value_for_money
170,fettercairn-warehouse-2-batch-3,en,Fettercairn Warehouse 2 Batch 003,"The Fettercairn Warehouse Releases are small batches from the distillery's traditional warehouses in the Scottish Highlands. In the third batch from Warehouse 2, 'Ex-bourbon casks (57%), rum casks (16%) and French red wine barriques (27%) were married together.",/whisky-reviews/fettercairn-warehouse-2-batch-3,/exports/pdf/fettercairn-warehouse-2-batch-3.pdf,2024-04-18T06:03:20+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Fettercairn,,0,50.6,107.13,delicate,72,74,2
98,glen-moray-fired-oak-10-years,en,Glen Moray Fired Oak 10 Years,The fired oak in the Glen Moray Fired Oak 10 years represents a maturation in heavily burnt barrels made from fresh American white oak. The single malt matured for 10 years in ex-bourbon casks before being given a 10-month finish in the fired oak casks.,/whisky-reviews/glen-moray-fired-oak-10-years,/exports/pdf/glen-moray-fired-oak-10-years.pdf,2024-04-17T06:50:43+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Glen Moray,,10,40,42.71,delicate,75,77,5
94,glen-scotia-10-years-unpeated,en,Glen Scotia 10 Years unpeated,Glen Scotia 10 Years Unpeated focuses on the aromas and flavour profiles created by maturation in bourbon casks. The bottling has been part of the Campbeltown distillery's Core Range since 2021.,/whisky-reviews/glen-scotia-10-years-unpeated,/exports/pdf/glen-scotia-10-years-unpeated.pdf,2024-04-16T07:57:23+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Campbeltown,Glen Scotia,,10,40,40,mellow,64,70,3
115,tamdhu-18-years,en,Tamdhu 18 Years,"The Tamdhu distillery is committed to both naturalness and the use of Oloroso sherry casks. The 12, 15 and 18-years standards are released at over 46% strength, uncoloured and non-chill-filtered. Today we have the 18-years Tamdhu in our glass.",/whisky-reviews/tamdhu-18-years,/exports/pdf/tamdhu-18-years.pdf,2024-04-15T06:38:15+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Tamdhu,,18,46.8,254.29,rich,84,82,0
294,the-westfalian-cask-181,en,The Westfalian TW181,"Our friends at The Westfalian have consistently surprised and delighted us in the past. We've often discussed their fantastic approach to whisky: using local ingredients, distillery expertise, and an honest bottling of individual casks, which combines German whisky with a Scottish soul. Barrel 181 promises a lot right from the label: a roughly 7-years full maturation in a first-fill Ruby Port wine cask.",/whisky-reviews/the-westfalian-cask-181,/exports/pdf/the-westfalian-cask-181.pdf,2024-04-14T06:53:16+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,Northoff Feinbrennerei,The Westfalian,7,58,158,rich,85,84,4
158,darkness-glenrothes-12-oloroso,en,Glenrothes 12 Years Oloroso Finish - Darkness!,"Not so long ago, Glenrothes could only be found in blends such as the Cutty Sark or the Famous Grouse. Fortunately, there is now a good standard range with a wide variety of bottlings, as well as a large number of independently bottled single malts.",/whisky-reviews/darkness-glenrothes-12-oloroso,/exports/pdf/darkness-glenrothes-12-oloroso.pdf,2024-04-13T11:28:45+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Glenrothes,Atom Brands Group,12,56.6,150,rich,84,88,3
269,balcones-pot-still-bourbon,en,Balcones Pot Still Bourbon,"The Balcones Pot Still Bourbon comes from Texas and is characterised by its unique composition of roasted blue corn, wheat, rye and malt. This whisky is produced entirely on site, from the milling of the grains to storage and distillation.",/whisky-reviews/balcones-pot-still-bourbon,/exports/pdf/balcones-pot-still-bourbon.pdf,2024-04-12T06:47:05+00:00,"[""Marcel"", ""Sascha""]",Straight Bourbon,USA,,Balcones,,0,46,59.86,delicate,76,78,3
155,glenallachie-8-years,en,GlenAllachie 8 Years,"Billy Walker, the master blender at GlenAllachie, describes the 2022 bottling as follows: ""From the outset, it has been my aim to release quality whiskies at fair and accessible price points. This can be a significant challenge when you also choose to deploy an extensive and costly wood management policy, however, I believe The GlenAllachie 8-years fits the bill without any compromises or corner-cutting."" By the way, the GlenAllachie 8 years follows the same recipe as the highly acclaimed GlenAllachie Cask Strength series. The casks are Pedro Ximénez and Oloroso sherry puncheons, as well as virgin oak casks and red wine barriques.",/whisky-reviews/glenallachie-8-years,/exports/pdf/glenallachie-8-years.pdf,2024-04-11T06:46:29+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,GlenAllachie,,8,46,61.92,mellow,79,77,4
95,balmenach-8-years-barrique-cask-191-best-dram,en,Balmenach 8 Years (2013/2022) Barrique Finish - Best Dram,"Balmenach does not have a core range. If you want to taste such a whisky, you have to resort to independent bottlings. Michel Reick - one of the best-known German independent bottlers of single malt whisky - has bottled a Balmenach with a 1st fill Banyuls barrique finish in the ""Best Dram"" series.",/whisky-reviews/balmenach-8-years-barrique-cask-191-best-dram,/exports/pdf/balmenach-8-years-barrique-cask-191-best-dram.pdf,2024-04-10T07:04:08+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Balmenach,Best Dram,8,54.2,111.29,rich,84,86,4
176,cardhu-18-years,en,Cardhu 18 Years,"Cardhu is part of the core range of spirits giant Diageo. While the Cardhu 12 Years is one of the Classic Malts of Scotland, the 18 years is rarely seen. Cardhu single malts are traditionally matured in ex-bourbon barrels and ex-sherry casks. By the way: the barley is said to be slightly peated.",/whisky-reviews/cardhu-18-years,/exports/pdf/cardhu-18-years.pdf,2024-04-09T07:00:08+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Speyside,Cardhu,,18,40,100,floral,73,79,3
88,longrow-peated-2021,en,Longrow Peated (2021),"We have chosen the Longrow Peated from 2021, a smoky variant from Springbank in Campbeltown. This bottling promises a robust and characterful experience.",/whisky-reviews/longrow-peated-2021,/exports/pdf/longrow-peated-2021.pdf,2024-04-07T07:11:53+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Campbeltown,Springbank,,0,46,68.28,spicy,75,78,4
125,horst-luening-batch-2-2021-10,en,Horst Lüning Blended Malt Batch 2 10 Years,"Within the German whisky community, Horst Lüning from Whisky.de is an unavoidable figure. Somewhere between meme and true expertise, he has succeeded in living his great passion for whisky with tremendous success. Authentically and skillfully staged are his YouTube reviews, which he has been regularly publishing with his son Ben for quite some time now. Great success naturally brings its own advantages. In addition to exclusive bottlings, he has, according to his own statements, fulfilled a long-cherished dream and created his own blended malt. Today, we have the second batch of his blends in the glass.",/whisky-reviews/horst-luening-batch-2-2021-10,/exports/pdf/horst-luening-batch-2-2021-10.pdf,2024-04-06T09:25:21+00:00,"[""Marcel"", ""Sascha""]",Blended Malt Whisky,Scotland,,,Whisky.de,10,46,52.71,mellow,73,74,4
179,the-westfalian-2013-2021-cask-57,en,The Westfalian TW57,"It's hard to believe, but at 8 years old, this single cask single malt whisky from cask 57 is currently one of the older bottlings from Paderborn. Once again, we are excited to see what has been conjured up in our glass.",/whisky-reviews/the-westfalian-2013-2021-cask-57,/exports/pdf/the-westfalian-2013-2021-cask-57.pdf,2024-04-05T12:58:46+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,Northoff Feinbrennerei,The Westfalian,8,53.9,159.8,peaty,81,86,3
182,ruadh-maor-12-dram-mor,en,Ruadh Maor 12 Years - Dràm Mòr,"Bottles from the independent bottler Dràm Mòr have been discussed on this page several times before. With great dedication and expertise, Dràm Mòr strives to preserve the tradition of Scotch whisky. They describe their cask selection process as open and open-minded. From the summer selection of 2023, today we have a 12-years Ruadh Maor. Behind this name, which is probably completely unknown to the mass market, lies the smoky distillate of the Glenturret distillery. This cask, with the number #9002123, received additional maturation in a First Fill Bourbon Hogshead.",/whisky-reviews/ruadh-maor-12-dram-mor,/exports/pdf/ruadh-maor-12-dram-mor.pdf,2024-04-04T07:36:48+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Glenturret,Dràm Mòr,12,56.4,164.14,peaty,79,83,3
270,i-am-root-too-spirits-alchemist,en,"I Am Root, Too! - The Spirits Alchemist",Sebastian Büssing aka The Spirits Alchemist is known for his experimental barrels. Here - for the first time? - a sugar beet barrel was used for the 12-month finish after the single malt was allowed to mature for four years in an ex-bourbon barrel. We are more than excited!,/whisky-reviews/i-am-root-too-spirits-alchemist,/exports/pdf/i-am-root-too-spirits-alchemist.pdf,2024-04-03T07:06:45+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,St. Kilian,The Spirits Alchemist,5,62.1,158,floral,75,74,3
278,penderyn-myth,en,Penderyn Myth,The Welsh Penderyn whisky called Myth from the Dragon series was matured in ex-Buffalo Trace casks and finished in ex-red wine casks. Seems very promising.,/whisky-reviews/penderyn-myth,/exports/pdf/penderyn-myth.pdf,2024-04-02T07:07:21+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Wales,,Penderyn,,0,41,37.8,delicate,71,71,3
277,penderyn-legend,en,Penderyn Legend,The Welsh Penderyn whisky called Legend from the Dragon series was matured in ex-Buffalo Trace casks and finished in Madeira casks. An exciting fusion of two worlds of flavour.,/whisky-reviews/penderyn-legend,/exports/pdf/penderyn-legend.pdf,2024-04-01T08:34:43+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Wales,,Penderyn,,0,41,34,mellow,74,72,4
279,penderyn-celt,en,Penderyn Celt,The Welsh Penderyn whisky named Celt from the Dragon series was matured in ex-Buffalo Trace casks and finished in ex-Laphroaig casks. An exciting combination.,/whisky-reviews/penderyn-celt,/exports/pdf/penderyn-celt.pdf,2024-03-31T10:36:23+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Wales,,Penderyn,,0,41,42.4,spicy,73,72,4
257,owensboro-anam-na-h-alba,en,Owensboro - Anam na h-Alba,"The German Independent Bottler Anam na h-Alba from Oberhausen proudly labels itself as ""The Soul of Scotland."" Hence, it was quite surprising when we stumbled upon a Kentucky Straight Bourbon bottled by them. The label promises a just shy of four years old Single Barrel bottling from Owensboro, seemingly distilled by Green River Distilling from Owensboro, Kentucky. Let's dive into what this cask-strength whiskey has to offer.",/whisky-reviews/owensboro-anam-na-h-alba,/exports/pdf/owensboro-anam-na-h-alba.pdf,2024-03-28T14:50:36+00:00,"[""Marcel"", ""Sascha""]",Straight Bourbon,USA,,Owensboro,Anam na h-Alba,3,59.9,114.28,mellow,82,81,3
128,balcones-texas-rye,en,Balcones Texas Rye,"Balcones use several types of rye in the mash for their Texas Rye. These include Elbon rye from the north-west of Texas as well as crystal, chocolate and roasted rye.",/whisky-reviews/balcones-texas-rye,/exports/pdf/balcones-texas-rye.pdf,2024-03-27T15:51:58+00:00,"[""Marcel"", ""Sascha""]",Rye,USA,,Balcones,,0,50,61.29,floral,69,69,3
282,torabhaig-allt-gleann-the-legacy-series,en,Torabhaig Allt Gleann The Legacy Series,"Founded in 2017, Torabhaig is only the second distillery on the Isle of Skye, alongside the famous Talisker distillery. Built by the independent bottler Mossburn, it produces peaty single malt whiskies. Since 2021, small batches have been released as part of the Legacy Series. The Allt Gleann Legacy Series is only the second of these bottlings. Torabhaig demonstrates its integrity here: no filtration, no coloring, and a wonderful 46% ABV.",/whisky-reviews/torabhaig-allt-gleann-the-legacy-series,/exports/pdf/torabhaig-allt-gleann-the-legacy-series.pdf,2024-03-26T13:25:29+00:00,"[""Marcel"", ""Sascha""]",,Scotland,Isle of Skye,Torabhaig,,0,46,59.86,spicy,78,84,4
123,begemann-whisky-eichenschild,en,Begemann Whisky Eichenschild 5 Years,The Gutshofbrennerei Begatal has been producing whisky hyperlocally since 2016. Only raw materials from the Lippe region are used. The family tree of the family business can be traced back to 1284 - the building in which the distillery was built has been standing since 1535.,/whisky-reviews/begemann-whisky-eichenschild,/exports/pdf/begemann-whisky-eichenschild.pdf,2024-03-25T07:27:00+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Germany,,Begatal,,5,40,118,mellow,19,19,1
86,loch-lomond-18-years,en,Loch Lomond 18 Years,"The distillery Loch Lomond, named after the famous lake it resides by, is nestled in the heart of the Scottish Highlands. Renowned for its versatility, it produces a wide range of whiskies: from smoky single malts distilled in pot stills, grain whiskies produced on Coffey stills, to even the ""Glen's Vodka"". Today, we sample the Loch Lomond 18 Year Single Malt, one of their flagship releases.",/whisky-reviews/loch-lomond-18-years,/exports/pdf/loch-lomond-18-years.pdf,2024-03-24T08:59:26+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Highlands,Loch Lomond,,18,46,94.14,floral,81,83,4
82,springbank-15,en,Springbank 15 Years,"The distillery Springbank is one of the few remaining Scottish distilleries that have not been acquired by any major corporation. Additionally, it is one of the few distilleries in the historic region of Campbeltown. Known for its traditional production methods and its distinctive, artisanal heritage, Springbank has been hard to overlook recently. Today, we're tasting the 15-years expression.",/whisky-reviews/springbank-15,/exports/pdf/springbank-15.pdf,2024-03-22T07:04:37+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Campbeltown,Springbank,,15,46,185.7,rich,84,86,3
81,springbank-10,en,Springbank 10 Years,"The 10-years single malt whisky from the Springbank distillery in Campbeltown, Scotland, has been the talk of the town in recent years and has experienced a real hype - unfortunately also in terms of price. In the meantime, the hype is slowly dying down and you can now and again get hold of a bottle at the RRP (yes, that's also high).",/whisky-reviews/springbank-10,/exports/pdf/springbank-10.pdf,2024-03-20T06:57:44+00:00,"[""Marcel"", ""Sascha""]",Single Malt,Scotland,Campbeltown,Springbank,,10,46,107.13,spicy,80,80,3
